source_center,destination_center,route_type,time_of_day,median_segment_factor,median_segment_actual_time,median_segment_osrm_time,median_segment_osrm_distance,trip_count,source_name,destination_name
IND786190AAA,IND792103AAB,Carting,Night,1.75,14.0,7.0,10.9629,36,DoomDooma_Pthrgoan_D (Assam),Namsai_HelipadRD_D (Arunachal Pradesh)
IND787001AAA,IND787057AAA,FTL,Afternoon,2.0,41.0,19.0,27.9095,3,LakhimpurN_SashPhkn_D (Assam),Dhemaji_WardNo3_D (Assam)
IND787001AAA,IND787057AAA,FTL,Morning,2.3461538461538463,43.0,19.0,27.3358,21,LakhimpurN_SashPhkn_D (Assam),Dhemaji_WardNo3_D (Assam)
IND787057AAA,IND787059AAB,FTL,Afternoon,1.7916666666666667,43.0,24.0,26.8729,1,Dhemaji_WardNo3_D (Assam),Silapathar_Hejunagr_D (Assam)
IND787057AAA,IND787059AAB,FTL,Morning,2.4,60.0,25.0,27.2687,9,Dhemaji_WardNo3_D (Assam),Silapathar_Hejunagr_D (Assam)
IND787059AAB,IND791102AAA,FTL,Morning,2.1869565217391305,47.0,18.5,26.855,4,Silapathar_Hejunagr_D (Assam),Pasighat_MissonRd_D (Arunachal Pradesh)
IND788026AAC,IND781018AAB,FTL,Evening,2.340909090909091,62.5,26.0,37.8083,50,Silchar_Sirikona_H (Assam),Guwahati_Hub (Assam)
IND788026AAC,IND781018AAB,FTL,Morning,2.8636363636363638,73.0,26.0,37.2454,9,Silchar_Sirikona_H (Assam),Guwahati_Hub (Assam)
IND788026AAC,IND781018AAB,FTL,Night,2.4507692307692306,61.5,27.0,38.917699999999996,90,Silchar_Sirikona_H (Assam),Guwahati_Hub (Assam)
IND788026AAC,IND788121AAA,FTL,Evening,4.475,51.5,10.5,14.459999999999999,2,Silchar_Sirikona_H (Assam),Kabuganj_Jantaclg_D (Assam)
IND788026AAC,IND788121AAA,FTL,Night,2.575,32.5,10.5,14.85795,2,Silchar_Sirikona_H (Assam),Kabuganj_Jantaclg_D (Assam)
IND788026AAC,IND788151AAA,FTL,Evening,2.5454545454545454,55.0,22.0,29.7862,7,Silchar_Sirikona_H (Assam),Hailakandi_kalibari_D (Assam)
IND788026AAC,IND788151AAA,FTL,Night,2.625,51.0,22.0,29.7473,9,Silchar_Sirikona_H (Assam),Hailakandi_kalibari_D (Assam)
IND788026AAC,IND799250AAA,FTL,Night,4.23792270531401,82.5,20.5,29.95845,4,Silchar_Sirikona_H (Assam),Dharmanagr_Ranakant_D (Tripura)
IND788121AAA,IND796081AAA,FTL,Evening,3.72,92.0,19.0,28.331,3,Kabuganj_Jantaclg_D (Assam),Kolasib_Diakkawn_D (Mizoram)
IND788121AAA,IND796081AAA,FTL,Morning,4.571428571428571,67.0,10.0,14.9729,3,Kabuganj_Jantaclg_D (Assam),Kolasib_Diakkawn_D (Mizoram)
IND788121AAA,IND796081AAA,FTL,Night,3.0,68.0,19.0,28.0039,3,Kabuganj_Jantaclg_D (Assam),Kolasib_Diakkawn_D (Mizoram)
IND788151AAA,IND788713AAA,FTL,Evening,2.9615384615384617,43.0,16.0,23.56755,12,Hailakandi_kalibari_D (Assam),Karimganj_Alngjuri_D (Assam)
IND788151AAA,IND788713AAA,FTL,Night,2.236842105263158,47.0,16.0,23.3523,12,Hailakandi_kalibari_D (Assam),Karimganj_Alngjuri_D (Assam)
IND788151AAA,IND788806AAA,FTL,Evening,2.611111111111111,47.0,18.0,25.9829,1,Hailakandi_kalibari_D (Assam),Badarpur_Konapara_D (Assam)
IND788713AAA,IND788026AAC,FTL,Evening,12.033333333333333,361.0,30.0,43.217,1,Karimganj_Alngjuri_D (Assam),Silchar_Sirikona_H (Assam)
IND788713AAA,IND788806AAA,FTL,Evening,3.3076923076923075,43.0,13.0,19.61605,4,Karimganj_Alngjuri_D (Assam),Badarpur_Konapara_D (Assam)
IND788713AAA,IND788806AAA,FTL,Night,2.6923076923076925,35.5,13.5,19.906149999999997,6,Karimganj_Alngjuri_D (Assam),Badarpur_Konapara_D (Assam)
IND788806AAA,IND788026AAC,FTL,Evening,4.0625,65.0,16.0,23.5612,3,Badarpur_Konapara_D (Assam),Silchar_Sirikona_H (Assam)
IND788806AAA,IND788026AAC,FTL,Night,3.7279411764705883,61.5,16.0,23.1062,6,Badarpur_Konapara_D (Assam),Silchar_Sirikona_H (Assam)
IND788806AAA,IND788713AAA,FTL,Evening,4.230769230769231,55.0,13.0,19.7019,1,Badarpur_Konapara_D (Assam),Karimganj_Alngjuri_D (Assam)
IND790001AAB,IND784001AAA,Carting,Night,2.6666666666666665,31.5,13.5,18.8319,8,Bomdila_CTRoad_D (Arunachal Pradesh),Tezpur_Mhbhirab_D (Assam)
IND791102AAA,IND784168AAB,FTL,Morning,1.973684210526316,40.0,20.0,28.41515,10,Pasighat_MissonRd_D (Arunachal Pradesh),Gohpur_Central_D_1 (Assam)
IND791109AAA,IND787001AAA,FTL,Morning,3.882591093117409,59.0,16.0,23.44545,2,Nirjuli_BageDPP_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam)
IND791110AAA,IND787001AAA,FTL,Morning,3.607638888888889,59.5,17.0,24.49105,2,Naharlagun_JmpuCntr_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam)
IND791125AAB,IND791102AAA,FTL,Morning,1.9511904761904761,40.0,19.5,27.935,16,Likabali_ZoomCDPP_D (Arunachal Pradesh),Pasighat_MissonRd_D (Arunachal Pradesh)
IND792001AAA,IND786001AAB,Carting,Morning,2.0375,15.5,8.5,11.905750000000001,12,Tezu_Farmnala_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam)
IND792001AAA,IND792110AAA,Carting,Night,1.5130718954248366,32.0,21.5,30.698150000000002,4,Tezu_Farmnala_D (Arunachal Pradesh),Roing_DibngVly_D (Arunachal Pradesh)
IND792103AAB,IND792001AAA,Carting,Night,1.4285714285714286,11.0,7.0,11.0119,45,Namsai_HelipadRD_D (Arunachal Pradesh),Tezu_Farmnala_D (Arunachal Pradesh)
IND792110AAA,IND786001AAB,Carting,Night,1.8035714285714286,14.0,8.5,11.85625,26,Roing_DibngVly_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam)
IND792120AAB,IND786181AAC,Carting,Night,2.7944862155388472,45.0,12.5,17.9557,8,Changlang_Central_D_1 (Arunachal Pradesh),Margherita_CivilHPL_D (Assam)
IND792121AAB,IND786181AAC,Carting,Morning,31.175750834260292,933.0,29.0,41.53645,10,Jairampur_Mdiclcly_D (Arunachal Pradesh),Margherita_CivilHPL_D (Assam)
IND792121AAB,IND786181AAC,Carting,Night,2.8,18.0,8.0,11.5177,15,Jairampur_Mdiclcly_D (Arunachal Pradesh),Margherita_CivilHPL_D (Assam)
IND792130AAB,IND786001AAB,Carting,Night,2.9,19.0,8.5,10.28135,86,Khonsa_Central_D_1 (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam)
IND793001AAA,IND781018AAB,FTL,Afternoon,2.6666666666666665,72.0,30.0,43.5222,5,Shillong (Meghalaya),Guwahati_Hub (Assam)
IND793001AAA,IND793150AAA,FTL,Afternoon,2.332894736842105,50.5,23.0,32.4709,4,Shillong (Meghalaya),Jowai_Ldthlabh_D (Meghalaya)
IND793150AAA,IND781018AAB,FTL,Afternoon,2.0,54.0,32.0,45.955,5,Jowai_Ldthlabh_D (Meghalaya),Guwahati_Hub (Assam)
IND794101AAA,IND781018AAB,FTL,Morning,2.221212121212121,43.0,17.0,25.34675,56,Tura_Sracmplx_D (Meghalaya),Guwahati_Hub (Assam)
IND794101AAA,IND781018AAB,FTL,Night,2.347782258064516,47.5,17.5,25.3378,16,Tura_Sracmplx_D (Meghalaya),Guwahati_Hub (Assam)
IND796009AAA,IND796321AAB,FTL,Afternoon,5.296511627906977,164.5,42.0,59.76605000000001,8,Aizawl_HunthrVg_I (Mizoram),Champhai_AwmpiVng_D (Mizoram)
IND796009AAA,IND796321AAB,FTL,Morning,4.583333333333333,220.0,43.0,60.8633,5,Aizawl_HunthrVg_I (Mizoram),Champhai_AwmpiVng_D (Mizoram)
IND796081AAA,IND788026AAC,FTL,Night,2.520833333333333,60.5,23.0,32.922650000000004,4,Kolasib_Diakkawn_D (Mizoram),Silchar_Sirikona_H (Assam)
IND796321AAB,IND796009AAA,FTL,Afternoon,4.332107843137255,153.5,38.0,54.4752,8,Champhai_AwmpiVng_D (Mizoram),Aizawl_HunthrVg_I (Mizoram)
IND796321AAB,IND796009AAA,FTL,Morning,15.007575757575758,1981.0,132.0,187.8146,1,Champhai_AwmpiVng_D (Mizoram),Aizawl_HunthrVg_I (Mizoram)
IND798601AAA,IND785001AAA,Carting,Evening,2.7702020202020203,21.5,8.5,12.434000000000001,40,Mokokchung_Central_D_1 (Nagaland),Jorhat_RicMilRd_D (Assam)
IND799250AAA,IND799008AAA,FTL,Night,2.5,60.0,24.0,32.7792,5,Dharmanagr_Ranakant_D (Tripura),Agartala_Chmpmura_I (Tripura)
IND801103AAA,IND802301AAA,FTL,Evening,2.6666666666666665,42.0,16.0,22.882900000000003,11,Bihta_ShivNgar_D (Bihar),Arrah_Katira_D (Bihar)
IND802101AAA,IND802119AAA,FTL,Night,2.7916666666666665,34.0,13.0,18.3401,14,Buxar_Sarswati_D (Bihar),Dumraon_Nishangr_D (Bihar)
IND802101AAA,IND802158AAB,FTL,Evening,2.8620689655172415,51.0,29.0,34.4681,3,Buxar_Sarswati_D (Bihar),Jagdishpur_Wardno13_D (Bihar)
IND802119AAA,IND802158AAB,FTL,Evening,1.3289473684210527,45.5,24.0,31.4044,6,Dumraon_Nishangr_D (Bihar),Jagdishpur_Wardno13_D (Bihar)
IND802119AAA,IND802158AAB,FTL,Night,1.3078947368421052,29.0,23.5,29.576700000000002,26,Dumraon_Nishangr_D (Bihar),Jagdishpur_Wardno13_D (Bihar)
IND802158AAB,IND821115AAB,FTL,Evening,2.0,51.0,16.0,22.7336,11,Jagdishpur_Wardno13_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND802158AAB,IND821115AAB,FTL,Night,2.128205128205128,46.0,14.0,19.9108,29,Jagdishpur_Wardno13_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND802212AAA,IND821115AAB,FTL,Night,1.7727272727272727,50.0,20.5,22.7737,14,Bikramgang_Dehrird_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND802213AAB,IND802212AAA,FTL,Night,3.5,59.0,17.0,19.7494,5,Dinara_Wardno7_D (Bihar),Bikramgang_Dehrird_D (Bihar)
IND802301AAA,IND804401AAA,FTL,Evening,1.9706349206349205,62.5,26.0,34.6949,20,Arrah_Katira_D (Bihar),Arwal_Rozapar_D (Bihar)
IND803101AAA,IND805110AAD,FTL,Afternoon,2.3428571428571425,28.5,11.0,16.56475,18,BiharSarif_Soghra_D (Bihar),Nawada_Central_DPP_2 (Bihar)
IND803116AAA,IND803108AAB,FTL,Afternoon,2.414285714285714,35.5,16.5,20.71145,26,Rajgir_PnditNGR_D (Bihar),Chandi_SH78_D (Bihar)
IND803213AAA,IND803212AAB,FTL,Afternoon,3.398860398860399,90.5,26.5,31.9257,2,Barh_Malahi_D (Bihar),Bakhtiarpur_BypassRD_D (Bihar)
IND803213AAA,IND803212AAB,FTL,Evening,2.1312997347480103,58.0,27.5,32.914950000000005,2,Barh_Malahi_D (Bihar),Bakhtiarpur_BypassRD_D (Bihar)
IND803213AAA,IND811105AAA,FTL,Afternoon,1.6216931216931219,39.5,24.0,27.121199999999998,2,Barh_Malahi_D (Bihar),Sheikhpura_Bgwtichk_D (Bihar)
IND803213AAA,IND811105AAA,FTL,Evening,1.7857142857142856,50.0,24.5,28.22325,4,Barh_Malahi_D (Bihar),Sheikhpura_Bgwtichk_D (Bihar)
IND804420AAA,IND803101AAA,FTL,Afternoon,2.625,38.0,16.0,22.8696,33,Jehanabad_Madarpur_D (Bihar),BiharSarif_Soghra_D (Bihar)
IND804452AAA,IND804420AAA,FTL,Afternoon,2.962121212121212,34.0,11.5,16.881999999999998,6,Masaurhi_Blockrd_D (Bihar),Jehanabad_Madarpur_D (Bihar)
IND805110AAD,IND803116AAA,FTL,Afternoon,2.3333333333333335,49.0,21.0,24.829,9,Nawada_Central_DPP_2 (Bihar),Rajgir_PnditNGR_D (Bihar)
IND811105AAA,IND803212AAB,FTL,Afternoon,2.1481481481481484,51.0,26.0,29.5163,3,Sheikhpura_Bgwtichk_D (Bihar),Bakhtiarpur_BypassRD_D (Bihar)
IND811105AAA,IND803212AAB,FTL,Evening,2.0,50.0,26.0,30.375400000000003,3,Sheikhpura_Bgwtichk_D (Bihar),Bakhtiarpur_BypassRD_D (Bihar)
IND811201AAB,IND811213AAA,FTL,Night,2.238095238095238,28.5,13.0,17.0921,4,Munger_Kaura_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar)
IND811201AAB,IND813213AAA,FTL,Night,1.903846153846154,49.5,26.0,35.82315,4,Munger_Kaura_D (Bihar),Sultanganj_Wardno3_D (Bihar)
IND811213AAA,IND811201AAB,FTL,Night,2.975,32.5,12.5,17.0968,2,KharagpurBR_Central_DPP_1 (Bihar),Munger_Kaura_D (Bihar)
IND811213AAA,IND813213AAA,FTL,Night,1.6139162561576355,46.0,28.5,39.1146,2,KharagpurBR_Central_DPP_1 (Bihar),Sultanganj_Wardno3_D (Bihar)
IND811307AAA,IND811201AAB,FTL,Night,2.0,38.0,20.0,26.3376,3,Jamui_Mehsouri_D (Bihar),Munger_Kaura_D (Bihar)
IND811307AAA,IND811213AAA,FTL,Night,1.9588235294117649,31.5,16.0,22.88315,2,Jamui_Mehsouri_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar)
IND811399AAA,IND110044AAB,Carting,Afternoon,1.619047619047619,21.0,13.0,11.60835,50,Noida_Sector02_C (Uttar Pradesh),Del_Okhla_PC (Delhi)
IND811399AAA,IND110044AAB,Carting,Evening,2.0,17.5,12.0,10.534099999999999,26,Noida_Sector02_C (Uttar Pradesh),Del_Okhla_PC (Delhi)
IND811399AAA,IND209304AAA,FTL,Evening,1.5,28.0,18.0,25.45835,170,Noida_Sector02_C (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh)
IND812002AAA,IND813203AAA,FTL,Evening,3.0,56.0,23.0,27.182949999999998,16,Bhagalpur_Pbroad_DC (Bihar),Kahalgaon_NdiaTola_D (Bihar)
IND812002AAA,IND813203AAA,FTL,Night,3.296195652173913,65.5,23.0,28.70485,20,Bhagalpur_Pbroad_DC (Bihar),Kahalgaon_NdiaTola_D (Bihar)
IND813102AAA,IND812002AAA,FTL,Evening,2.1176470588235294,42.5,19.5,21.796950000000002,16,Banka_Wardno6_D (Bihar),Bhagalpur_Pbroad_DC (Bihar)
IND813102AAA,IND812002AAA,FTL,Night,2.02,40.5,20.0,21.874299999999998,18,Banka_Wardno6_D (Bihar),Bhagalpur_Pbroad_DC (Bihar)
IND813102AAA,IND813203AAA,FTL,Night,3.347826086956522,77.0,23.0,30.512400000000003,3,Banka_Wardno6_D (Bihar),Kahalgaon_NdiaTola_D (Bihar)
IND814101AAB,IND816107AAA,FTL,Evening,1.3666666666666667,32.0,24.5,25.53035,24,Dumka_Dudhani_D (Jharkhand),Pakur_Hatpada_D (Jharkhand)
IND814101AAB,IND816107AAA,FTL,Night,1.2444444444444445,33.0,26.5,25.74075,20,Dumka_Dudhani_D (Jharkhand),Pakur_Hatpada_D (Jharkhand)
IND814112AAA,IND814133AAA,FTL,Evening,2.111111111111111,42.0,18.0,25.4338,3,Deoghar_Barmasia_D (Jharkhand),Godda_PushPlza_D (Jharkhand)
IND814112AAA,IND814133AAA,FTL,Night,2.3333333333333335,42.0,19.0,26.5273,3,Deoghar_Barmasia_D (Jharkhand),Godda_PushPlza_D (Jharkhand)
IND814112AAA,IND814133AAB,FTL,Evening,2.6424148606811144,47.5,18.0,25.3881,12,Deoghar_Barmasia_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND814112AAA,IND814133AAB,FTL,Night,2.263157894736842,42.0,19.0,27.4238,9,Deoghar_Barmasia_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND814133AAA,IND816109AAA,FTL,Night,1.5416666666666667,37.0,24.0,26.3661,3,Godda_PushPlza_D (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand)
IND814133AAB,IND816109AAA,FTL,Evening,1.6043478260869566,41.0,26.0,28.5245,22,Godda_Central_D_2 (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand)
IND814133AAB,IND816109AAA,FTL,Night,1.4864864864864864,39.0,28.0,30.0753,13,Godda_Central_D_2 (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand)
IND815301AAA,IND814112AAA,FTL,Evening,2.5,43.0,24.0,27.3091,3,Giridih_Shivalya_D (Jharkhand),Deoghar_Barmasia_D (Jharkhand)
IND815301AAA,IND814133AAB,FTL,Evening,2.2598039215686274,45.0,19.0,26.28545,12,Giridih_Shivalya_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND815301AAA,IND814133AAB,FTL,Night,2.10230179028133,38.5,20.0,26.75475,12,Giridih_Shivalya_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND815301AAA,IND815353AAA,FTL,Night,2.1142857142857143,34.0,17.0,24.369750000000003,6,Giridih_Shivalya_D (Jharkhand),Madhupur_Sitarmrd_D (Jharkhand)
IND815351AAA,IND814101AAB,FTL,Evening,1.0412660256410255,36.0,32.0,29.02205,18,Jamtara_D (Jharkhand),Dumka_Dudhani_D (Jharkhand)
IND815351AAA,IND814101AAB,FTL,Night,1.015625,33.0,32.0,27.90575,18,Jamtara_D (Jharkhand),Dumka_Dudhani_D (Jharkhand)
IND815353AAA,IND814112AAA,FTL,Night,1.3095238095238095,24.5,19.0,19.556549999999998,4,Madhupur_Sitarmrd_D (Jharkhand),Deoghar_Barmasia_D (Jharkhand)
IND815353AAA,IND814133AAB,FTL,Evening,1.7973856209150325,37.5,21.0,28.9037,12,Madhupur_Sitarmrd_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND815353AAA,IND814133AAB,FTL,Night,1.9455882352941176,40.0,21.0,29.29775,20,Madhupur_Sitarmrd_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND815353AAA,IND826004AAA,FTL,Evening,1.12,38.0,50.0,45.9372,3,Madhupur_Sitarmrd_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND816107AAA,IND826004AAA,FTL,Evening,1.3926282051282053,45.0,36.0,29.1044,40,Pakur_Hatpada_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND816107AAA,IND826004AAA,FTL,Night,1.251984126984127,41.5,28.0,26.906950000000002,24,Pakur_Hatpada_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND816109AAA,IND826004AAA,FTL,Evening,1.3018867924528301,45.0,35.0,30.9999,55,Sahebganj_BaraLoha_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND816109AAA,IND826004AAA,FTL,Night,1.2560096153846154,50.0,38.0,32.346000000000004,36,Sahebganj_BaraLoha_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND821109AAA,IND802213AAB,FTL,Night,5.2976190476190474,75.5,16.0,22.45865,24,Mohania_Bhabua_D (Bihar),Dinara_Wardno7_D (Bihar)
IND821115AAB,IND000000ACB,FTL,Afternoon,1.7777777777777777,32.0,18.0,25.5441,37,Sasaram_Central_I_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana)
IND821115AAB,IND000000ACB,FTL,Evening,1.7142857142857142,33.0,18.0,26.1141,37,Sasaram_Central_I_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana)
IND821115AAB,IND000000ACB,FTL,Morning,1.6521739130434783,33.0,18.0,25.5195,183,Sasaram_Central_I_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana)
IND821115AAB,IND209304AAA,FTL,Night,1.6666666666666667,30.0,17.0,25.2755,239,Sasaram_Central_I_2 (Bihar),Kanpur_Central_H_6 (Uttar Pradesh)
IND821115AAB,IND802101AAA,FTL,Night,2.0,44.0,20.0,28.21835,24,Sasaram_Central_I_2 (Bihar),Buxar_Sarswati_D (Bihar)
IND821115AAB,IND821109AAA,FTL,Night,1.7662337662337662,36.5,21.0,28.84945,18,Sasaram_Central_I_2 (Bihar),Mohania_Bhabua_D (Bihar)
IND821115AAB,IND824101AAA,FTL,Night,2.0775401069518717,28.5,14.0,19.72865,2,Sasaram_Central_I_2 (Bihar),AurngbadBR_Mahindra_D (Bihar)
IND821307AAA,IND824101AAA,FTL,Evening,2.1323529411764706,17.5,9.5,13.72175,2,DehriSone_Dilliyan_D (Bihar),AurngbadBR_Mahindra_D (Bihar)
IND821307AAA,IND824101AAA,FTL,Night,2.0,27.0,16.0,23.8958,13,DehriSone_Dilliyan_D (Bihar),AurngbadBR_Mahindra_D (Bihar)
IND824101AAA,IND821115AAB,FTL,Evening,1.8722222222222222,26.5,14.0,19.4413,2,AurngbadBR_Mahindra_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND824101AAA,IND821115AAB,FTL,Night,1.9615384615384617,29.0,16.0,21.62755,12,AurngbadBR_Mahindra_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND824101AAA,IND821307AAA,FTL,Night,1.8705882352941177,19.5,11.0,16.12475,8,AurngbadBR_Mahindra_D (Bihar),DehriSone_Dilliyan_D (Bihar)
IND825102AAA,IND827013AAA,Carting,Afternoon,2.125,17.0,8.0,12.6082,3,Phusro_RhmgjDPP_D (Jharkhand),Bokaro_KSClny_DC (Jharkhand)
IND825102AAA,IND827013AAA,FTL,Afternoon,2.0576923076923075,53.5,26.0,32.3568,2,Phusro_RhmgjDPP_D (Jharkhand),Bokaro_KSClny_DC (Jharkhand)
IND825301AAA,IND825409AAA,FTL,Afternoon,2.8,39.0,17.0,24.256500000000003,36,Hazaribag_BodomBzr_DC (Jharkhand),JhumriTlya_RadhaCpx_D (Jharkhand)
IND825301AAA,IND825409AAA,FTL,Morning,2.5064935064935066,31.0,12.5,18.43185,6,Hazaribag_BodomBzr_DC (Jharkhand),JhumriTlya_RadhaCpx_D (Jharkhand)
IND825409AAA,IND000000ACB,FTL,Afternoon,1.5789473684210527,30.0,18.0,25.2944,526,JhumriTlya_RadhaCpx_D (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND825409AAA,IND000000ACB,FTL,Morning,1.588235294117647,30.0,17.0,24.9067,88,JhumriTlya_RadhaCpx_D (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND826001AAC,IND828111AAA,Carting,Night,2.4444444444444446,22.0,9.0,10.2659,3,Dhanbad_Central_D_4 (Jharkhand),Dhanbad_Jharia_DC (Jharkhand)
IND826004AAA,IND209304AAA,FTL,Night,1.5313725490196077,28.0,17.0,24.668300000000002,96,Dhanbad_Kalynpur_I (Jharkhand),Kanpur_Central_H_6 (Uttar Pradesh)
IND826004AAA,IND814112AAA,FTL,Evening,1.1596774193548387,44.5,37.5,30.2544,4,Dhanbad_Kalynpur_I (Jharkhand),Deoghar_Barmasia_D (Jharkhand)
IND826004AAA,IND814112AAA,FTL,Night,1.2945707997065297,45.0,35.5,32.48265,12,Dhanbad_Kalynpur_I (Jharkhand),Deoghar_Barmasia_D (Jharkhand)
IND826004AAA,IND815301AAA,FTL,Night,1.8333333333333333,39.0,23.0,25.34,15,Dhanbad_Kalynpur_I (Jharkhand),Giridih_Shivalya_D (Jharkhand)
IND826004AAA,IND815351AAA,FTL,Night,1.759142496847415,61.0,36.0,37.337,22,Dhanbad_Kalynpur_I (Jharkhand),Jamtara_D (Jharkhand)
IND826004AAA,IND815353AAA,FTL,Night,1.8546218487394959,50.5,34.0,31.63095,12,Dhanbad_Kalynpur_I (Jharkhand),Madhupur_Sitarmrd_D (Jharkhand)
IND826004AAA,IND821115AAB,FTL,Night,1.58359133126935,27.0,16.5,23.7197,52,Dhanbad_Kalynpur_I (Jharkhand),Sasaram_Central_I_2 (Bihar)
IND826004AAA,IND828111AAA,Carting,Night,2.4444444444444446,13.5,5.5,6.5366,4,Dhanbad_Kalynpur_I (Jharkhand),Dhanbad_Jharia_DC (Jharkhand)
IND826004AAA,IND828205AAA,Carting,Night,2.8333333333333335,13.0,6.0,8.9026,4,Dhanbad_Kalynpur_I (Jharkhand),Nirsa_ShantiDPP_D (Jharkhand)
IND826004AAA,IND828401AAB,Carting,Night,0.4146341463414634,14.0,41.0,37.5145,9,Dhanbad_Kalynpur_I (Jharkhand),Gomoh_KhsmiDPP_D (Jharkhand)
IND827013AAA,IND829121AAA,Carting,Afternoon,1.9603174603174602,14.0,7.0,10.5383,8,Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand)
IND827013AAA,IND829121AAA,FTL,Afternoon,2.068421052631579,24.0,11.5,16.5999,4,Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand)
IND827013AAA,IND829121AAA,FTL,Evening,2.0394736842105265,22.5,12.5,17.8839,2,Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand)
IND828111AAA,IND826004AAA,Carting,Morning,1.1176470588235294,19.0,9.0,10.8136,2,Dhanbad_Jharia_DC (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND828111AAA,IND826004AAA,Carting,Night,5.045454545454545,55.5,10.5,12.342600000000001,12,Dhanbad_Jharia_DC (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND828401AAB,IND826004AAA,Carting,Night,2.416666666666667,17.0,6.0,9.066400000000002,24,Gomoh_KhsmiDPP_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND829121AAA,IND834002AAB,Carting,Afternoon,2.0,17.5,9.0,10.64795,54,Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand)
IND829121AAA,IND834002AAB,FTL,Afternoon,6.658043032786885,415.0,62.5,86.49260000000001,2,Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand)
IND829121AAA,IND834002AAB,FTL,Evening,7.655737704918033,467.0,61.0,84.4585,1,Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand)
IND829122AAA,IND825301AAA,FTL,Afternoon,1.7507739938080495,27.0,17.0,24.75625,36,Ramgarh_HotelPrk_D (Jharkhand),Hazaribag_BodomBzr_DC (Jharkhand)
IND829122AAA,IND825301AAA,FTL,Morning,1.5,25.5,18.0,24.9188,6,Ramgarh_HotelPrk_D (Jharkhand),Hazaribag_BodomBzr_DC (Jharkhand)
IND832109AAB,IND834002AAB,FTL,Night,2.41875,44.5,17.0,24.709400000000002,106,Jamshedpur_Central_I_3 (Jharkhand),Ranchi_Hub (Jharkhand)
IND834002AAB,IND000000ACB,FTL,Evening,1.6666666666666667,29.0,18.0,24.7975,141,Ranchi_Hub (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND834002AAB,IND000000ACB,FTL,Night,1.55,30.0,18.0,25.6652,329,Ranchi_Hub (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND834002AAB,IND781018AAB,FTL,Night,1.9285714285714286,50.0,20.0,28.7429,33,Ranchi_Hub (Jharkhand),Guwahati_Hub (Assam)
IND834002AAB,IND825102AAA,Carting,Afternoon,1.8461538461538463,21.0,12.0,11.4401,9,Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand)
IND834002AAB,IND825102AAA,FTL,Afternoon,3.092307692307692,65.0,26.5,26.881999999999998,8,Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand)
IND834002AAB,IND826004AAA,Carting,Afternoon,2.3333333333333335,21.0,8.0,10.8369,77,Ranchi_Hub (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
